# hex,owner,ladd — generated by scripts/gen-le-aircraft.py, do not edit
a9b711,KANSAS HIGHWAY PATROL,0
a9b8ca,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
a9b933,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
a9b956,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
a9c015,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
a9c038,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
a9c05b,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
a9c07e,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
a9c0d0,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
a9c0d1,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
a9c0d3,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
a9c0d4,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
a9c12d,US CUSTOMS AND BORDER PROTECTION,0
a9c3a9,US CUSTOMS AND BORDER PROTECTION,0
a9c3cc,US CUSTOMS AND BORDER PROTECTION,0
a9c412,US CUSTOMS AND BORDER PROTECTION,0
a9c5fa,COLLIER COUNTY SHERIFFS OFFICE,0
a9c96f,OHIO STATE HIGHWAY PATROL,0
a9c9af,LEE COUNTY SHERIFFS OFFICE,1
a9cbc8,TENNESSEE HIGHWAY PATROL DEPARTMENT OF SAFETY,0
a9d056,HARRIS COUNTY SHERIFFS OFFICE,0
a9d47c,LOS ANGELES COUNTY SHERIFFS DEPARTMENT,0
a9d5b4,STATE OF ALASKA DEPARTMENT OF PUBLIC SAFETY,0
a9dc03,SUMTER COUNTY SHERIFFS OFFICE,1
a9df5b,EL PASO POLICE DEPARTMENT,0
a9e1a1,MICHIGAN STATE POLICE,0
a9e6be,STANISLAUS COUNTY SHERIFFS DEPARTMENT,0
a9e74c,COUNTY OF SANTA CRUZ  SHERIFFS OFFICE,1
a9e898,SHERIFF OF CHARLOTTE COUNTY,0
a9e8c3,U S MARSHALS SERVICE  JPATS - AIR OPERATIONS,0
a9ea1e,MACOMB COUNTY SHERIFFS AVIATION DIVISION,0
a9ec57,AUGLAIZE COUNTY SHERIFFS OFFICE,0
a9f046,MONROE COUNTY SHERIFF'S OFFICE,0
a9f12e,LEE COUNTY SHERIFFS OFFICE,1
a9f380,WILLIAMSON COUNTY SHERIFFS OFFICE,0
a9f3b2,WILLIAMSON COUNTY SHERIFFS OFFICE,0
a9f673,DEPARTMENT OF HOMELAND SECURITY,0
a9f7db,UNITED STATES CUSTOMS AND BORDER PROTECTION  OFF,0
a9f7dd,LAS VEGAS METROPOLITAN POLICE DEPARTMENT,0
aa1597,NEW YORK STATE POLICE,1
aa169d,HOUSTON POLICE DEPT  AIR SUPPORT DIV,0
aa16c0,HOUSTON POLICE DEPT  AIR SUPPORT DIV,0
aa1dcc,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aa20ae,AL ETOWAH CO SHERIFF DEPT,0
aa2183,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aa21c5,MISSISSIPPI COUNTY SHERIFF DEPARTMENT,0
aa24cb,MERCED COUNTY SHERIFFS OFFICE,0
aa253a,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aa2592,DEPARTMENT OF HOMELAND SECURITY,0
aa28f1,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aa2ca8,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aa3111,MARICOPA COUNTY SHERIFFS OFFICE,0
aa32db,PIERCE COUNTY SHERIFFS DEPARTMENT,0
aa3ba4,MARIN COUNTY SHERIFFS OFFICE,0
aa4245,TENNESSEE DEPARTMENT OF SAFETY & HOMELAND SECURI,0
aa4682,NEW YORK STATE POLICE,0
aa49f3,LEON COUNTY SHERIFFS OFFICE,0
aa4a39,NEW YORK STATE POLICE,0
aa5812,CITY OF CLEVELAND  DIVISION OF POLICE,0
aa5fcb,LEHIGH UNIVERSITY POLICE DEPARTMENT,0
aa60e2,MI STATE POLICE FIELD SUPP AVIATION,0
aa6491,US CUSTOMS & BORDER PROTECTION  OFFICE OF AIR &,0
aa6e5c,ILLINOIS STATE POLICE,0
aa7114,POLK COUNTY SHERIFF'S OFFICE,0
aa74e9,FLORIDA HIGHWAY PATROL  DEPARTMENT OF HIGHWAY SA,0
aa7641,HENDERSONVILLE POLICE NC,0
aa786b,SACRAMENTO COUNTY SHERIFF'S OFFICE,0
aa7d46,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aa80ef,CARTER COUNTY SHERIFFS DEPARTMENT,0
aa8695,SALT RIVER POLICE DEPARTMENT,0
aa86d4,WAYNE COUNTY SHERIFFS OFFICE,0
aa8c44,MIAMI-DADE SHERIFF'S OFFICE  CRIME SCENE INVESTI,0
aa8d7e,DEPARTMENT OF HOMELAND SECURITY,0
aa8da1,DEPARTMENT OF HOMELAND SECURITY,0
aa8dc4,DEPARTMENT OF HOMELAND SECURITY,0
aa8de7,DEPARTMENT OF HOMELAND SECURITY,0
aa8e0a,DEPARTMENT OF HOMELAND SECURITY,0
aa90d3,PALM BEACH COUNTY SHERIFFS OFFICE,0
aa9143,TENNESSEE DEPARTMENT OF SAFETY & HOMELAND SECURI,0
aa9459,BROWARD COUNTY SHERIFFS OFFICE,0
aa95cf,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,0
aa9810,BROWARD COUNTY SHERIFFS OFFICE,0
aa9986,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,1
aa9b21,ANAHEIM POLICE DEPT,0
aa9bc3,STATE OF ARIZONA DEPARTMENT OF PUBLIC SAFETY,1
aa9bc7,BROWARD COUNTY SHERIFF'S OFFICE,0
aa9d3d,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,0
aaa0f4,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,0
aaa4ab,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,0
aaa862,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,0
aaa888,BEAVER COUNTY SHERIFFS OFFICE,0
aaac19,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,1
aaafd0,SAN BERNARDINO COUNTY SHERIFFS AVIATION DIVISION,0
aab319,US MARSHALS SERVICE,0
aab46c,KING COUNTY SHERIFFS OFFICE,0
aab6cd,MISSOURI STATE HIGHWAY PATROL,0
aab6f5,CLARK COUNTY SHERIFFS OFFICE,0
aab811,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aab8c2,TENNESSEE DEPARTMENT OF SAFETY & HOMELAND SECURI,0
aab985,KING COUNTY SHERIFFS OFFICE,0
aaba6a,WARREN COUNTY SHERIFFS DEPT,0
aabbc8,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aabf7f,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aac234,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS & BO,0
aac24f,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS & BO,0
aac336,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aac6ed,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aacc11,PALM BEACH COUNTY SHERIFFS OFFICE,0
aace5b,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,1
aade5d,CITY OF PASADENA  POLICE DEPARTMENT,1
aae0c2,LOS ANGELES INTERAGENCY METROPOLITAN POLICE  APP,0
aae2f3,MARTIN COUNTY SHERIFFS DEPARTMENT,0
aae5f0,PASCO SHERIFFS OFFICE,0
aae651,DEPARTMENT OF CALIFORNIA HIGHWAY PATROL,0
aae6ab,MIAMI-DADE SHERIFF'S OFFICE  CRIME SCENE INVESTI,0
aae6b7,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aae6dd,SAN DIEGO POLICE DEPARTMENT,0
aae7b1,CUSTOMS AND BORDER PROTECTION/PERATON,0
aaea6e,DEPARTMENT OF HOMELAND SECURITY  CUSTOMS & BORDE,0
aaea94,SAN DIEGO POLICE DEPARTMENT,0
aaeb68,CUSTOMS AND BORDER PROTECTION/PERATON,0
aaed5e,PASCO SHERIFFS OFFICE,0
aaee25,DEPARTMENT OF HOMELAND SECURITY  CUSTOMS AND BOR,0
aaee4b,SAN DIEGO POLICE DEPARTMENT,0
aaee64,DOVER DELAWARE POLICE DEPARTMENT,0
aaef1f,CUSTOMS AND BORDER PROTECTION/PERATON,0
aaf1da,MIAMI DADE POLICE DEPT,0
aaf1dc,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aaf202,SAN DIEGO POLICE DEPARTMENT,0
aaf278,TEXAS DEPT. OF PUBLIC SAFETY,0
aaf287,MIAMI DADE POLICE DEPT  CRIME SCENE INVESTIGATIV,0
aaf2d6,CUSTOMS AND BORDER PROTECTION/PERATON,0
aaf3f7,ST BERNARD PARISH POLICE JURY  MOSQUITO CONTROL,0
aaf591,MIAMI DADE POLICE DEPT,0
aaf593,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aaf5b9,SAN DIEGO POLICE DEPARTMENT,0
aaf60b,COUNTY OF SAN LUIS OBISPO SHERIFFS OFFICE,0
aaf68d,CUSTOMS AND BORDER PROTECTION/PERATON,0
aaf94a,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aaf970,SAN DIEGO POLICE DEPARTMENT,0
aaf9e6,LUBBOCK POLICE DEPT,0
aaf9ed,DOVER DELAWARE POLICE DEPARTMENT,0
aafa44,CUSTOMS AND BORDER PROTECTION/PERATON,0
aafbea,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aafbfc,DOVER DELAWARE POLICE DEPT,0
aafd01,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aafd27,SAN DIEGO POLICE DEPARTMENT,0
aafdfb,CUSTOMS AND BORDER PROTECTION/PERATON,0
ab00b8,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab0569,CUSTOMS AND BORDER PROTECTION/PERATON,0
ab0824,STATE OF MISSOURI  DEPARTMENT OF PUBLIC SAFETY,0
ab0a7f,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab0dc2,DEPARTMENT OF HOMELAND SECURITY,0
ab0ed2,QUEEN ANNES COUNTY SHERIFFS OFFICE,0
ab1289,TEXAS DEPT OF PUBLIC SAFETY,0
ab1564,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab1608,INDIAN RIVER COUNTY SHERIFFS OFFICE,0
ab1838,DEPARTMENT OF HOMELAND SECURITY,0
ab191b,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab194e,MARTIN COUNTY SHERIFFS OFFICE,0
ab1a19,ALLEGHENY COUNTY SHERIFF'S OFFICE,0
ab1cd2,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab1d82,SNOHOMISH COUNTY SHERIFFS OFFICE,0
ab2055,DEPARTMENT OF HOMELAND SECURITY,0
ab2089,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab2410,DELAWARE DEPARTMENT OF CORRECTION,0
ab2440,DEPT OF HOMELAND SECURITY  US CUSTOMS AND BORDER,0
ab2698,BLADEN COUNTY SHERIFF DEPARTMENT NORTH CAROLINA,0
ab27f7,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab2bae,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab2c8a,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
ab2f2d,GWINNETT COUNTY POLICE DEPT,0
ab2f81,COLLIER COUNTY SHERIFFS OFFICE,0
ab3198,TENNESSEE DEPT OF SAFETY AND HOMELAND SECURITY,0
ab31be,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab3651,TEXAS DEPT OF PUBLIC SAFETY,0
ab3670,VANDERBURGH COUNTY SHERIFFS OFFICE,0
ab3861,ARIZONA DEPARTMENT OF PUBLIC SAFETY,1
ab399c,MASSACHUSETTS STATE POLICE,0
ab3c6b,WASHINGTON STATE PATROL,0
ab3cd4,MASSACHUSETTS STATE POLICE,0
ab3ce3,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab3dde,VANDERBURGH COUNTY SHERIFFS OFFICE,0
ab3e10,CLARK COUNTY SHERIFF'S OFFICE,0
ab3fbf,MASSACHUSETTS STATE POLICE,0
ab4176,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
ab4195,VANDERBURGH COUNTY SHERIFFS OFFICE,0
ab448d,MASSACHUSETTS STATE POLICE,0
ab454c,VANDERBURGH COUNTY SHERIFFS OFFICE,0
ab4731,US CUSTOMS AND BORDER PROTECTION,0
ab4ae8,US CUSTOMS AND BORDER PROTECTION,0
ab4c7e,MI STATE POLICE FIELD SUPP AVIATION,0
ab4c9b,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
ab4db8,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
ab4dbb,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
ab4dbc,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY  AI,1
ab4e4a,BAY COUNTY SHERIFFS OFFICE,0
ab4e91,SHERIFF CHRISTOPHER J,0
ab4e9f,US CUSTOMS AND BORDER PROTECTION,0
ab50bc,DELAWARE DEPARTMENT OF CORRECTION,0
ab50d5,DELAWARE DEPARTMENT OF CORRECTION,0
ab5112,DELAWARE DEPARTMENT OF CORRECTION,0
ab5256,US CUSTOMS AND BORDER PROTECTION,0
ab532d,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab5349,COLLIER COUNTY SHERIFFS OFFICE,0
ab5722,MISSOURI STATE HIGHWAY PATROL  ATTN AIRCRAFT DIV,0
ab5866,US CUSTOMS AND BORDER PROTECTION,0
ab5917,TENNESSEE DEPARTMENT OF SAFETY & HOMELAND SECURI,0
ab593d,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab5a43,PULASKI COUNTY SHERIFFS OFFICE,0
ab5a58,PULASKI COUNTY SHERIFFS OFFICE,0
ab5da3,SAN BERNARDINO COUNTY SHERIFFS DEPT,0
ab5da4,SANTA CRUZ COUNTY SHERIFF'S OFFICE,0
ab615a,SAN BERNARDINO COUNTY SHERIFF'S DEPT,0
ab6462,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab6511,SAN BERNARDINO COUNTY SHERIFFS DEPT,0
ab68c8,SAN BERNARDINO COUNTY SHERIFF'S DEPT,0
ab6c1c,NEW CASTLE COUNTY POLICE,0
ab6c7f,SAN BERNARDINO COUNTY SHERIFFS DEPT,0
ab6c80,ST. CHARLES PARISH SHERIFF'S OFFICE ROBERT RIDDI,0
ab6ef0,MICHIGAN STATE POLICE,0
ab7036,SAN BERNARDINO COUNTY SHERIFFS DEPT,0
ab7037,ST. CHARLES PARISH SHERIFF'S OFFICE ROBERT RIDDI,0
ab7294,COLUMBUS OFFICE OF HOMELAND SECURITY  COLUMBUS C,0
ab74ff,CITY OF HOUSTON POLICE DEPARTMENT,0
ab76f5,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS AND,0
ab7b5a,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab8096,TENNESSEE DEPARTMENT OF SAFETY & HOMELAND SECURI,0
ab816d,MARSHALL COUNTY SHERIFFS OFFICE,0
ab876e,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab87e1,HABERSHAM COUNTY SHERIFFS OFFICE,0
ab8b25,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab8edc,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,1
ab9074,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
ab9293,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab964a,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab9a01,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
ab9b6d,ST CHARLES PARISH SHERIFFS OFFICE,0
ab9db8,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aba16f,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
aba282,METROPOLITAN NASHVILLE POLICE  AVIATION SECTION,0
aba2af,JOHNSTON COUNTY SHERIFFS OFFICE,0
aba2db,ST. CHARLES PARISH SHERIFF'S OFFICE ROBERT RIDDI,0
aba77f,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
abab7f,LOS ANGELES POLICE DEPARTMENT  AIR SUPPORT DIVIS,0
abac7a,NEW CASTLE COUNTY POLICE,0
abb13a,SALT RIVER POLICE DEPARTMENT,0
abb1ec,SALT RIVER POLICE DEPARTMENT,0
abb2a4,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,1
abb410,ST. CHARLES PARISH SHERIFF'S OFFICE ROBERT RIDDI,0
abb44b,MIAMI-DADE SHERIFF'S OFFICE  CRIME SCENE INVESTI,0
abb5a6,BLADEN COUNTY SHERIFFS OFFICE,0
abb65b,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
abb70c,PASADENA POLICE DEPARTMENT,0
abb7b4,PASADENA POLICE DEPARTMENT,0
abbdc9,US DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS &,0
abcc93,MOHAVE COUNTY SHERIFF'S OFFICE,1
abcd9f,MISSOURI STATE HIGHWAY PATROL,0
abd6de,CANYON COUNTY SHERIFFS OFFICE,0
abd7ea,LONG BEACH POLICE DEPARTMENT,0
abd947,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS & BO,0
abdba1,LONG BEACH POLICE DEPARTMENT,0
abde18,JONES COUNTY SHERIFFS OFFICE,0
abdf58,LONG BEACH POLICE DEPARTMENT,0
abe24e,KNOX COUNTY SHERIFFS OFFICE,0
abe30f,LONG BEACH POLICE DEPARTMENT,0
abe578,ORANGE COUNTY SHERIFFS OFFICE,0
abf713,KANSAS HIGHWAY PATROL,0
abf7f8,PENNSYLVANIA STATE POLICE  COMMONWEALTH OF PENNS,1
abf8b4,HOUSTON POLICE DEPARTMENT  AIR SUPPORT DIVISION,0
abfa5c,WAUKESHA POLICE DEPARTMENT,0
abfad6,BUFFALO COUNTY SHERIFFS OFFICE,0
abfbaf,PENNSYLVANIA STATE POLICE  BUREAU OF EMERGENCY &,1
abfc04,WARRICK COUNTY SHERIFF,0
abfdde,DELAWARE DEPARTMENT OF CORRECTION,0
abff66,PENNSYLVANIA STATE POLICE  BUREAU OF EMERGENCY &,1
abffbb,WARRICK COUNTY SHERIFF,0
ac00c7,DEPARTMENT OF HOMELAND SECURITY  US CUSTOMS & BO,0
ac029c,MISSOURI STATE HIGHWAY PATROL,0
ac031d,PENNSYLVANIA STATE POLICE  BUREAU OF EMERGENCY &,1
ac0372,WARRICK COUNTY SHERIFF,0
ac06d4,PENNSYLVANIA STATE POLICE  BUREAU OF EMERGENCY &,1
ac0729,WARRICK COUNTY SHERIFF,0
ac0876,MARION COUNTY SHERIFFS OFFICE,0
ac0a8b,PENNSYLVANIA STATE POLICE  BUREAU OF EMERGENCY &,1
ac0e42,PENNSYLVANIA STATE POLICE  BUREAU OF EMERGENCY &,1
ac0e7c,COMMONWEALTH OF VIRGINIA  DEPARTMENT OF STATE PO,0
ac1085,WILLIAMSON COUNTY SHERIFF OFFICE,0
ac1267,CRAIG CO SHERIFFS OFFICE,0
ac153d,CAVUGA NATION POLICE DEPT,0
ac15b0,PENNSYLVANIA STATE POLICE,0
ac1967,PENNSYLVANIA STATE POLICE  COMMONWEALTH OF PENNS,1
ac1b86,STATE OF ALASKA  DEPARTMENT OF PUBLIC SAFETY,1
ac1d10,CITY OF CHICAGO DEPARTMENT OF POLICE,1
ac2198,US CUSTOMS AND BORDER PROTECTION,0
ac22d6,CITY OF EDINA MN POLICE DEPT,0
ac232a,ILLINOIS STATE POLICE  AIR OPERATIONS BUREAU,0
ac2431,GWINNETT COUNTY POLICE DEPARTMENT,0
ac249a,GWINNETT COUNTY POLICE DEPARTMENT,0
ac254f,US CUSTOMS AND BORDER PROTECTION,0
ac2672,NIAGARA COUNTY SHERIFFS DEPARTMENT,0
ac2753,SAVANNAH POLICE DEPARTMENT,0
ac2906,US CUSTOMS AND BORDER PROTECTION,0
ac2a8e,CITY OF SAN DIEGO  POLICE AIR SUPPORT UNIT,0
ac2e45,CITY OF SAN DIEGO POLICE AIR SUPPORT UNIT,0
ac2e4f,SAVANNAH POLICE DEPT,0
ac455f,ALAMOSA COUNTY SHERIFFS OFFICE,0
ac46f2,WEST VIRGINIA STATE POLICE,0
ac4795,GWINNETT COUNTY POLICE DEPARTMENT,0
ac4ab8,MASSACHUSETTS STATE POLICE,0
ac4e64,PENNSYLVANIA STATE POLICE,0
ac4e8b,KEARNEY POLICE DEPARTMENT,0
ac51a5,DEPARTMENT OF HOMELAND SECURITY,0
ac51f3,RIVERSIDE COUNTY SHERIFFS OFFICE CALIFORNIA,0
ac521b,PENNSYLVANIA STATE POLICE,0
ac55d2,PENNSYLVANIA STATE POLICE,0
ac5985,WEST VIRGINIA STATE POLICE,0
ac5989,PENNSYLVANIA STATE POLICE,0
ac5c54,GWINNETT COUNTY POLICE DEPARTMENT,0
ac5d40,PENNSYLVANIA STATE POLICE,0
ac60f7,PENNSYLVANIA STATE POLICE,0
ac6365,GWINNETT COUNTY POLICE DEPT,0
ac64ae,PENNSYLVANIA STATE POLICE,0
ac6d28,DEKALB COUNTY POLICE,0
ac6d90,OKLAHOMA DEPARTMENT OF PUBLIC SAFETY,1
ac6df4,STATE OF MISSOURI  MISSOURI HIGHWAY PATROL,0
ac6e82,MONTEREY COUNTY SHERIFFS OFFICE,0
ac6e92,TEXAS DEPARTMENT OF PUBLIC SAFETY,0
ac6fe9,KANSAS HIGHWAY PATROL  AIR SUPPORT UNIT,0
ac715d,GWINNETT COUNTY POLICE DEPARTMENT,0
ac72fb,ARIZONA DEPT OF PUBLIC SAFETY,0
ac73ad,MARTIN COUNTY SHERIFFS OFFICE,0
ac73eb,LIVINGSTON PARISH SHERIFFS OFFICE,1
ac7499,TN DEPT OF PUBLIC SAFETY,0
ac74ac,GWINNETT COUNTY POLICE DEPARTMENT,0
ac74c5,GWINNWTT COUNTY POLICE DEPARTMENT,0
ac77a2,LIVINGSTON PARISH SHERIFFS OFFICE,1
ac7b0e,DEPARTMENT OF CALIFORNIA HIGHWAY PATROL,0
ac7d0a,STATE OF ALASKA DEPARTMENT OF PUBLIC SAFETY,1
ac8265,GILA RIVER POLICE DEPARTMENT,0
ac827c,DEPARTMENT OF CALIFORNIA HIGHWAY PATROL,0
ac835d,GEORGIA DEPARTMENT OF PUBLIC SAFETY,1
ac861c,GILA RIVER POLICE DEPARTMENT,0
ac8633,DEPARTMENT OF CALIFORNIA HIGHWAY PATROL,0
ac8714,GEORGIA DEPARTMENT OF PUBLIC SAFETY,0
ac8a42,STATE OF ALASKA DEPT OF PUBLIC SAFETY AIRCRAFT,0
ac8ac6,STATE OF ALASKA DEPARTMENT OF PUBLIC SAFETY,0
ac8acf,STATE OF ALASKA DEPARTMENT OF PUBLIC SAFETY,0
ac8e82,GEORGIA DEPARTMENT OF PUBLIC SAFETY,1
ac9141,GILA RIVER POLICE DEPARTMENT,0
ac917c,JEFFERSON COUNTY SHERIFF DEPT,0
ac92b4,MIAMI-DADE POLICE DEPT  CRIME SCENE INVESTIGATIV,0
ac94a7,DEKALB POLICE DEPARTMENT,0
ac94b9,PUTNAM COUNTY SHERIFFS OFFICE,0
ac9524,WASHOE COUNTY SHERIFF DEPT,0
ac9582,STRATFORD POLICE DEPARTMENT,0
ac96c3,ARIZONA DEPARTMENT OF PUBLIC SAFETY,0
ac9768,STATE OF OHIO  DEPARTMENT OF PUBLIC SAFETY,0
ac978f,KNOX COUNTY SHERIFFS OFFICE,0
ac97f7,PRINCE GEORGES COUNTY POLICE DEPARTMENT,0
ac9869,MULTNOMAH COUNTY SHERIFFS OFFICE,0
ac98b0,MARTIN COUNTY SHERIFFS OFFICE,0
ac9a65,ALAMEDA CO SHERIFFS OFFICE,1
ac9a68,MARION COUNTY SHERIFFS OFFICE,0
ac9a6a,ST LUCIE COUNTY SHERIFFS OFFICE,0
ac9a71,ALBUQUERQUE POLICE DEPT AIR SUPPORT UNIT,0
ac9a73,WASHINGTON DC METROPOLITAN POLICE,0
ac9a75,KNOX COUNTY SHERIFFS DEPARTMENT,0
ac9a7a,STATE OF ARIZONA  ARIZONA DEPARTMENT OF PUBLIC S,1
ac9a7c,MARION COUNTY SHERIFFS OFFICE,0
ac9a7f,SUMTER COUNTY SHERIFFS OFFICE,0
ac9a95,CALIFORNIA HIGHWAY PATROL,0
ac9aa2,ST LOUIS COUNTY POLICE DEPARTMENT,1
ac9ab4,HILLSBOROUGH COUNTY SHERIFFS OFFICE,0
ac9ab6,BREVARD COUNTY SHERIFFS OFFICE,1
ac9abb,OAKLAND COUNTY POLICE DEPT,0
ac9acd,ALACHUA COUNTY SHERIFF,0
ac9ad4,ST LOUIS COUNTY POLICE DEPARTMENT,0
ac9add,MARION CO SHERIFFS OFFICE,0
ac9ae7,POLK COUNTY SHERIFFS OFFICE,0
ac9afb,SACRAMENTO COUNTY SHERIFFS DEPARTMENT,0
ac9afc,MARTIN COUNTY SHERIFFS OFFICE,0
ac9b01,POLK COUNTY SHERIFFS OFFICE,0
ac9b03,POLK COUNTY SHERIFFS OFFICE,0
ac9b1c,JEFFERSON PARISH SHERIFFS OFFICE  PURCHASING DIV,0
ac9b1d,MARION CO SHERIFFS OFFICE,0
ac9b1e,SANTA BARBARA COUNTY SHERIFFS DEPARTMENT,0
ac9b20,ANNE ARUNDEL COUNTY POLICE,0
ac9b35,JEFFERSON PARISH SHERIFFS OFFICE,1
ac9b38,POLK COUNTY SHERIFFS OFFICE,0
ac9b3d,BREVARD COUNTY SHERIFFS DEPARTMENT,1
ac9b40,ST LOUIS COUNTY POLICE,1
ac9b51,SANTA BARBARA SHERIFFS DEPT,0
ac9b57,MARION CO SHERIFF OFFICE,0
ac9b7c,MARION COUNTY SHERIFFS DEPARTMENT,0
ac9b83,MODESTO POLICE DEPARTMENT,0
ac9b88,ST LOUIS COUNTY POLICE DEPT  ATTN: CAPT JON BELM,1
ac9b9b,TEHAMA COUNTY SHERIFF'S OFFICE,0
ac9b9d,CHARLOTTE COUNTY SHERIFFS OFFICE,0
ac9ba2,WASHOE COUNTY SHERIFFS OFFICE,0
ac9ba5,ST LOUIS COUNTY (MO) POLICE DEPT,1
ac9bab,VILLAGE OF WINTHROP HARBOR POLICE DEPARTMENT,0
ac9bae,PRINCE GEORGES COUNTY POLICE DEPARTMENT,0
ac9baf,ST LOUIS COUNTY POLICE DEPARTMENT,1
ac9bbc,BREVARD COUNTY SHERIFFS OFFICE,0
ac9be0,POLK COUNTY SHERIFFS OFFICE,0
ac9be7,CITY OF RIVERSIDE  POLICE - AVIATION UNIT,0
ac9bee,POLK COUNTY SHERIFFS OFFICE,0
ac9bf0,SACRAMENTO COUNTY SHERIFFS DEPARTMENT,0
ac9bfd,ST LUCIE COUNTY SHERIFFS DEPT,0
ac9c03,MERCED COUNTY SHERIFFS OFFICE,0
ac9c09,ST LUCIE COUNTY SHERIFFS OFFICE,0
ac9c0a,BERNALILLO COUNTY SHERIFFS DEPARTMENT,0
